Respondent_ID,Age,Annual_Income,Satisfaction_Score,Work_Hours_Per_Week,Spending_Score,Gender,Education_Level,Employment_Status
6412,34,48572,4.83,38,2.45,Non-binary,High School,Self-employed
6413,18,81514,3.51,32,33.93,Male,Doctorate,Unemployed
6414,38,23610,1.2,39,45.89,Prefer not to say,Doctorate,Retired
6415,38,56290,4.96,54,58.74,Prefer not to say,Master's Degree,Retired
6416,28,38022,1.63,53,19,Prefer not to say,Associate Degree,Self-employed
6417,22,21391,3.87,32,49.8,Female,Doctorate,Unemployed
6418,49,46973,3.13,52,68.56,Prefer not to say,Master's Degree,Unemployed
6419,39,28142,2.18,47,34.59,Non-binary,Master's Degree,Employed
6420,32,47578,1.71,46,69.14,Male,Doctorate,Unemployed
6421,23,50521,1.71,44,38.97,Prefer not to say,Bachelor's Degree,Unemployed
6422,26,66778,4.43,30,46.95,Female,Doctorate,Unemployed
6423,48,27386,4.49,35,13.43,Female,Doctorate,Retired
6424,36,63626,2.86,48,65.13,Male,Associate Degree,Self-employed
6425,29,51471,1.41,27,22.43,Male,Bachelor's Degree,Employed
6426,40,65432,4.54,29,82.89,Female,High School,Employed
6427,26,43523,2.95,43,55.34,Male,Doctorate,Employed
6428,50,30016,2.76,32,56.03,Non-binary,Doctorate,Student
6429,48,31737,2.63,48,91.25,Non-binary,Associate Degree,Self-employed
6430,30,30622,2.46,32,16.74,Prefer not to say,High School,Retired
6431,28,57167,3.1,42,53.02,Prefer not to say,Master's Degree,Self-employed
6432,18,72153,3.42,43,38.22,Female,Bachelor's Degree,Employed
6433,20,41525,2.87,35,96.63,Female,High School,Retired
6434,21,59437,4.59,37,79.27,Non-binary,Doctorate,Self-employed
6435,36,27148,2.27,33,75.75,Male,Master's Degree,Unemployed
6436,31,52704,3.31,39,20.41,Prefer not to say,Associate Degree,Self-employed
6437,21,60028,2.2,30,23.73,Male,Doctorate,Unemployed
6438,32,28278,4.01,37,2.92,Prefer not to say,Associate Degree,Employed
6439,40,46941,1.41,47,63.85,Prefer not to say,Bachelor's Degree,Unemployed
6440,40,60738,1.75,28,37.08,Female,Associate Degree,Student
6441,18,20000,4.2,35,31.2,Male,High School,Retired
6442,33,70031,1.73,45,63.7,Female,High School,Unemployed
6443,21,55305,3.5,19,82.87,Male,Bachelor's Degree,Retired
6444,44,60750,4.88,58,13.3,Male,Bachelor's Degree,Unemployed
6445,42,43809,3.09,50,91.87,Prefer not to say,Bachelor's Degree,Employed
6446,26,24159,1.75,24,3.43,Male,High School,Self-employed
6447,27,58010,2.28,18,9.51,Prefer not to say,Doctorate,Unemployed
6448,30,48761,4.29,40,83.81,Prefer not to say,High School,Employed
6449,18,50481,2.41,28,49.27,Prefer not to say,Associate Degree,Unemployed
6450,38,66314,3.89,49,93.93,Non-binary,Bachelor's Degree,Student
6451,32,61430,4.11,43,46.17,Prefer not to say,Master's Degree,Retired
6452,44,78818,3,41,92.61,Female,High School,Unemployed
6453,24,52307,4.13,34,23.96,Male,Master's Degree,Employed
6454,28,39631,2.27,56,61.64,Male,Doctorate,Employed
6455,19,47173,3.06,47,99.45,Non-binary,High School,Self-employed
6456,24,56234,3.75,46,37.61,Non-binary,Doctorate,Retired
6457,23,65237,1.67,52,0.15,Non-binary,Doctorate,Self-employed
6458,44,27994,2.09,29,6.41,Female,High School,Retired
6459,28,50128,3.61,52,85.91,Prefer not to say,High School,Retired
6460,36,74143,3.62,37,49.19,Non-binary,Doctorate,Unemployed
6461,31,46396,2.97,43,53.67,Non-binary,Bachelor's Degree,Self-employed
6462,22,63965,4.18,38,79.94,Male,High School,Self-employed
6463,33,57396,2.93,21,81.16,Male,Doctorate,Self-employed
6464,40,64337,4.53,49,47.74,Non-binary,Associate Degree,Employed
6465,22,37853,3.94,21,85.81,Male,Master's Degree,Student
6466,43,37918,2.26,30,46.84,Male,Associate Degree,Unemployed
6467,26,50304,2.58,35,67.5,Prefer not to say,High School,Self-employed
6468,30,27016,3.67,20,3.34,Non-binary,High School,Retired
6469,40,45953,4.58,28,13.8,Non-binary,High School,Retired
6470,28,53793,1.71,42,85.14,Prefer not to say,High School,Unemployed
6471,35,76769,3.06,36,31.31,Non-binary,Associate Degree,Employed
6472,31,56040,1.48,37,33.47,Non-binary,Bachelor's Degree,Self-employed
6473,36,59378,2.12,30,66.3,Prefer not to say,Doctorate,Student
6474,18,67467,3.74,40,59.25,Prefer not to say,Doctorate,Employed
6475,18,35530,1.31,36,8.22,Non-binary,Doctorate,Unemployed
6476,41,47523,3.65,23,76.58,Male,Master's Degree,Self-employed
6477,45,86381,4.6,37,61.72,Prefer not to say,High School,Unemployed
6478,25,48813,4.88,27,85.53,Prefer not to say,Associate Degree,Unemployed
6479,32,66746,1.87,48,53.55,Female,Associate Degree,Unemployed
6480,37,64456,4,36,41.43,Male,Associate Degree,Unemployed
6481,41,27828,4.71,65,37.13,Non-binary,Bachelor's Degree,Student
6482,18,54657,1.37,49,0.44,Female,High School,Unemployed
6483,26,52201,2.66,38,3.98,Female,Doctorate,Retired
6484,31,54949,4.68,45,13.12,Female,Doctorate,Unemployed
6485,42,38688,1.81,19,92.95,Male,High School,Student
6486,59,33246,4.74,49,88.07,Prefer not to say,Doctorate,Unemployed
6487,32,42859,3.11,31,49.72,Non-binary,Doctorate,Self-employed
6488,20,48533,1.4,40,18.02,Male,High School,Employed
6489,39,67774,2.8,32,14.61,Female,Associate Degree,Student
6490,48,77259,2.31,33,25.61,Male,Master's Degree,Self-employed
6491,36,70948,2.13,38,90.87,Non-binary,High School,Student
6492,25,62902,3.17,40,52.15,Male,Doctorate,Employed
6493,44,34934,2.93,39,80.4,Female,Doctorate,Retired
6494,41,43866,2.93,39,50.68,Female,Master's Degree,Employed
6495,24,53148,1.35,23,60.94,Prefer not to say,Master's Degree,Retired
6496,38,40513,4.21,63,61.01,Male,Master's Degree,Unemployed
6497,44,58658,2.93,42,3.13,Non-binary,High School,Self-employed
6498,46,60807,4.28,44,44.53,Prefer not to say,Associate Degree,Student
6499,34,58044,4.3,36,86.4,Prefer not to say,Master's Degree,Retired
6500,31,65377,2.27,31,48.91,Non-binary,Bachelor's Degree,Student
6501,47,36431,1.02,41,43.53,Non-binary,Associate Degree,Employed
6502,22,63992,4.64,42,52.65,Male,Master's Degree,Unemployed
6503,39,39565,4.04,53,38.08,Female,Doctorate,Employed
6504,21,35885,1.43,60,51.54,Prefer not to say,High School,Retired
6505,45,57981,3.81,54,13.53,Prefer not to say,Doctorate,Self-employed
6506,32,68238,1.08,22,96.79,Male,Doctorate,Retired
6507,47,57320,1.11,35,3.41,Female,High School,Retired
6508,39,50312,3.1,43,48.32,Male,Associate Degree,Employed
6509,22,54652,1.38,35,21,Female,Doctorate,Retired
6510,49,52046,4.86,39,5.84,Non-binary,Associate Degree,Self-employed
6511,50,33110,4.58,18,65.17,Male,High School,Unemployed
6512,43,31360,3.6,49,98.52,Non-binary,Master's Degree,Employed
6513,27,48817,1.25,21,74.96,Male,Doctorate,Retired
6514,31,51197,2.3,24,25.4,Non-binary,Doctorate,Student
6515,36,50169,2.49,29,49.34,Female,High School,Unemployed
6516,27,60141,2.92,39,4.98,Female,High School,Employed
6517,51,46767,1.68,23,53.17,Female,Master's Degree,Self-employed
6518,36,58444,3.31,29,9.95,Prefer not to say,High School,Self-employed
6519,18,47831,2.74,51,79.46,Female,Bachelor's Degree,Unemployed
6520,38,77350,4.79,38,5.67,Male,Bachelor's Degree,Self-employed
6521,31,51210,4.74,44,0.94,Female,High School,Employed
6522,34,85110,3.26,27,86.16,Prefer not to say,Master's Degree,Employed
6523,31,55280,3.58,39,94.25,Non-binary,Bachelor's Degree,Employed
6524,43,46794,1.55,38,8.66,Prefer not to say,Doctorate,Retired
6525,46,36508,1.89,32,27.89,Prefer not to say,Master's Degree,Self-employed
6526,37,28356,4.6,39,74.17,Non-binary,High School,Retired
6527,31,35128,3.8,21,53.97,Male,Bachelor's Degree,Self-employed
6528,34,36805,1.76,44,94.92,Male,Master's Degree,Self-employed
6529,35,55922,3.28,36,38.92,Female,Doctorate,Self-employed
6530,26,42107,4.74,37,0.33,Prefer not to say,High School,Student
6531,40,52803,2.38,48,1.97,Male,Associate Degree,Retired
6532,39,69229,1.74,44,56.49,Female,Bachelor's Degree,Unemployed
6533,50,48682,4.77,36,75.21,Prefer not to say,Doctorate,Retired
6534,47,81187,2.85,28,79.06,Prefer not to say,Master's Degree,Self-employed
6535,28,32362,2.67,53,91.15,Male,Bachelor's Degree,Unemployed
6536,43,47741,2.07,26,22.91,Female,Bachelor's Degree,Unemployed
6537,25,41910,4.57,46,73.84,Non-binary,High School,Unemployed
6538,41,64047,4.38,24,82.71,Prefer not to say,Doctorate,Student
6539,29,20000,2.61,49,83.63,Female,Bachelor's Degree,Employed
6540,24,28353,1.12,50,41.15,Non-binary,Bachelor's Degree,Self-employed
6541,37,48389,2.79,20,62.6,Non-binary,Doctorate,Self-employed
6542,18,73270,1.72,44,55.16,Male,Master's Degree,Retired
6543,18,53387,1.57,43,59.75,Non-binary,High School,Unemployed
6544,33,29726,2.57,47,28.2,Prefer not to say,Bachelor's Degree,Student
6545,35,32042,1.4,43,68.32,Prefer not to say,Doctorate,Unemployed
6546,31,75094,4.83,30,71,Female,Associate Degree,Retired
6547,19,40682,1.19,37,19.59,Prefer not to say,Master's Degree,Employed
6548,26,35855,2.61,56,44.36,Male,High School,Self-employed
6549,38,72160,1.65,28,42.21,Male,Associate Degree,Unemployed
6550,40,65166,3.76,43,74.9,Prefer not to say,Master's Degree,Self-employed
6551,34,69110,1.32,51,66.65,Female,Bachelor's Degree,Retired
6552,46,35749,3.19,30,47.62,Male,High School,Employed
6553,38,27123,4.09,25,65.25,Female,Master's Degree,Student
6554,27,51997,4.8,27,26.29,Prefer not to say,Master's Degree,Employed
6555,32,55026,3.79,43,23.23,Non-binary,Master's Degree,Student
6556,20,55469,1.4,27,23.99,Male,Master's Degree,Unemployed
6557,33,72172,1.35,38,2.95,Non-binary,Associate Degree,Employed
6558,46,23993,3.93,53,69.11,Male,High School,Unemployed
6559,41,62895,1.86,39,98.58,Prefer not to say,Bachelor's Degree,Employed
6560,49,33550,2.79,32,30.9,Female,High School,Unemployed
6561,31,62836,4.91,41,92.98,Female,Associate Degree,Retired
6562,48,42875,4.28,39,60.65,Female,High School,Retired
6563,33,37790,4.39,44,22.49,Prefer not to say,Associate Degree,Student
6564,49,40851,4.44,56,1.19,Female,Associate Degree,Employed
6565,34,28315,3.48,43,72.37,Male,Associate Degree,Employed
6566,42,50606,3.98,60,69.66,Non-binary,Associate Degree,Student
6567,49,38409,2.44,44,22.93,Prefer not to say,Master's Degree,Unemployed
6568,33,61794,4.99,32,33.27,Non-binary,High School,Employed
6569,37,59600,2.12,62,89.8,Male,Doctorate,Student
6570,47,75322,3.36,38,15.72,Male,Associate Degree,Student
6571,33,55494,2.13,29,83.54,Non-binary,Associate Degree,Employed
6572,21,57810,1.45,63,16.92,Non-binary,High School,Self-employed
6573,56,71001,3.27,32,48.17,Male,Master's Degree,Unemployed
6574,30,40585,2.41,32,49.9,Male,Bachelor's Degree,Self-employed
6575,36,27676,3.33,34,47.21,Male,Associate Degree,Self-employed
6576,46,53001,3.23,41,28.79,Male,Master's Degree,Unemployed
6577,28,28660,3.17,49,25.34,Male,Master's Degree,Retired
6578,24,86809,1.49,13,73.32,Non-binary,Doctorate,Employed
6579,37,71832,2.76,49,27.57,Non-binary,Associate Degree,Student
6580,18,82459,4.25,34,60.99,Prefer not to say,Master's Degree,Employed
6581,32,50936,2.26,35,84.66,Female,Doctorate,Self-employed
6582,37,58258,2.78,57,83.7,Female,Master's Degree,Retired
6583,32,43107,2.98,42,16.72,Non-binary,Doctorate,Retired
6584,19,63243,4.45,44,65.47,Non-binary,Doctorate,Employed
6585,50,31766,3.62,39,60.23,Female,Doctorate,Self-employed
6586,36,20000,1.4,47,28.2,Female,Master's Degree,Unemployed
6587,49,38139,4.46,56,39.15,Female,Bachelor's Degree,Student
6588,32,28167,4.33,15,28.51,Prefer not to say,High School,Retired
6589,26,72168,4.01,50,53.71,Male,Doctorate,Student
6590,37,77235,2.86,55,80.36,Female,Associate Degree,Self-employed
6591,32,28956,4.03,45,87.75,Male,High School,Employed
6592,23,69375,2.91,33,72.28,Prefer not to say,Bachelor's Degree,Self-employed
6593,49,64270,3.95,28,48.35,Male,High School,Retired
6594,28,26453,4.52,63,95.81,Female,High School,Employed
6595,18,44145,4.56,30,56.39,Non-binary,Bachelor's Degree,Student
6596,48,41297,2.82,55,47.85,Prefer not to say,Associate Degree,Retired
6597,29,61219,4.44,43,85.68,Female,Doctorate,Employed
6598,28,31568,1.41,60,18.46,Female,Master's Degree,Employed
6599,18,48516,1.41,36,15.79,Female,Associate Degree,Student
6600,52,39710,3.19,23,78.25,Female,Associate Degree,Self-employed
6601,22,57100,3.61,40,87.06,Prefer not to say,Doctorate,Self-employed
6602,35,46748,1.61,25,7.28,Female,Associate Degree,Self-employed
6603,44,41971,2.89,66,76.41,Male,Associate Degree,Retired
6604,39,46800,1.38,46,42.45,Female,High School,Employed
6605,34,80540,3.41,47,70.37,Prefer not to say,High School,Unemployed
6606,18,43746,4.42,47,13.5,Non-binary,Bachelor's Degree,Unemployed
6607,26,34384,3.95,33,97.3,Non-binary,Bachelor's Degree,Student
6608,36,58751,2.51,38,88.13,Male,Bachelor's Degree,Employed
6609,27,47847,4.98,41,40.6,Male,Master's Degree,Retired
6610,37,28771,3.65,59,89.34,Female,Doctorate,Employed
6611,41,83472,4.26,28,89.49,Female,Master's Degree,Student
6612,44,44712,3.68,32,46.13,Male,Master's Degree,Unemployed
6613,22,44331,4.96,36,94.69,Non-binary,Bachelor's Degree,Retired
6614,56,52397,4.29,33,97.69,Prefer not to say,Doctorate,Unemployed
6615,42,75951,3.08,25,21.72,Female,Master's Degree,Self-employed
6616,34,24803,2.47,12,6.67,Prefer not to say,High School,Student
6617,45,54139,3.73,21,33.11,Non-binary,Master's Degree,Unemployed
6618,58,81309,3.36,50,48.88,Male,High School,Retired
6619,20,51930,3.52,39,9.27,Non-binary,Master's Degree,Employed
6620,32,31469,2.37,48,14.07,Prefer not to say,Doctorate,Student
6621,18,40724,2.71,34,97.17,Non-binary,High School,Unemployed
6622,36,53103,3.23,39,73.73,Non-binary,High School,Self-employed
6623,38,69962,4.36,56,87.49,Female,Bachelor's Degree,Unemployed
6624,34,44909,4.05,55,97.12,Male,High School,Retired
6625,28,62399,1.47,49,37.81,Prefer not to say,Master's Degree,Self-employed
6626,18,28469,1.98,42,68.79,Prefer not to say,Master's Degree,Self-employed
6627,38,28344,1.11,45,18.4,Female,Bachelor's Degree,Student
6628,49,42757,1.03,43,55.17,Non-binary,Associate Degree,Retired
6629,29,71570,1.9,38,20.99,Prefer not to say,High School,Retired
6630,39,51033,4.2,35,16.04,Female,High School,Self-employed
6631,19,54347,4.62,51,9.84,Prefer not to say,High School,Employed
6632,39,54171,2.57,27,57.97,Female,Master's Degree,Employed
6633,31,66638,3.25,54,94.99,Female,Doctorate,Student
6634,27,40846,3.82,37,12.22,Male,Doctorate,Student
6635,27,60324,4.81,26,50.23,Male,Doctorate,Student
6636,31,37536,4.65,34,68.71,Non-binary,Bachelor's Degree,Student
6637,38,79749,1.23,31,49.59,Female,Bachelor's Degree,Self-employed
6638,21,37994,1.99,34,91.18,Prefer not to say,Master's Degree,Student
6639,31,36764,1.2,34,16.63,Non-binary,Doctorate,Employed
6640,34,58245,3.47,33,2.42,Female,Associate Degree,Unemployed
6641,24,51196,3.84,36,38.31,Non-binary,High School,Employed
6642,52,54902,2.23,39,55.55,Prefer not to say,Doctorate,Student
6643,26,53409,4.42,47,25.45,Prefer not to say,Associate Degree,Self-employed
6644,28,33644,2.81,37,16.84,Male,High School,Retired
6645,25,74200,4.99,43,80.48,Non-binary,High School,Unemployed
6646,52,63403,1,40,18.86,Male,Bachelor's Degree,Unemployed
6647,40,70384,1.44,45,44.27,Female,Associate Degree,Student
6648,25,42075,2.21,40,95.45,Female,Doctorate,Student
6649,46,56247,1.1,33,61.27,Prefer not to say,Doctorate,Unemployed
6650,37,52960,4.13,30,49.77,Female,Master's Degree,Self-employed
6651,37,66920,1.21,42,36.03,Non-binary,Associate Degree,Unemployed
6652,31,67403,4,52,52.04,Prefer not to say,High School,Self-employed
6653,27,52895,1.21,37,73.43,Prefer not to say,Bachelor's Degree,Employed
6654,38,27230,2.01,32,82.25,Non-binary,Master's Degree,Student
6655,29,76694,4.37,37,64.98,Non-binary,Bachelor's Degree,Self-employed
6656,53,58339,4.8,34,79.03,Male,High School,Unemployed
6657,22,40873,2.66,33,8.84,Female,High School,Employed
6658,50,56098,4.88,25,1.44,Prefer not to say,Bachelor's Degree,Unemployed
6659,33,27333,3.51,37,73.44,Female,Master's Degree,Employed
6660,37,65830,2.66,42,26.17,Male,High School,Retired
6661,43,27931,4.21,29,87.77,Male,Doctorate,Employed
6662,28,46687,2.18,31,53.59,Prefer not to say,Doctorate,Self-employed
6663,43,53666,2.06,30,47.85,Female,Doctorate,Retired
6664,18,65582,3.63,26,77.28,Female,Master's Degree,Employed
6665,27,51598,2.56,30,74.11,Prefer not to say,Master's Degree,Employed
6666,25,59524,1.54,38,70.43,Prefer not to say,Associate Degree,Self-employed
6667,22,49577,1.27,26,68.99,Male,Associate Degree,Student
6668,32,49517,4.15,38,51.54,Prefer not to say,Doctorate,Student
6669,38,51282,3.7,32,92.65,Male,Bachelor's Degree,Student
6670,42,47164,2.65,30,89.06,Female,Bachelor's Degree,Retired
6671,37,24701,4.58,43,32.94,Female,Doctorate,Student
6672,28,38475,2.64,33,80.47,Male,Associate Degree,Retired
6673,38,53671,3.84,35,89.11,Female,Master's Degree,Student
6674,36,46263,4.64,52,61.83,Prefer not to say,Bachelor's Degree,Self-employed
6675,44,47662,4.36,30,55.56,Male,Master's Degree,Retired
6676,42,45149,3.04,55,67.19,Female,Doctorate,Student
6677,35,37046,3.72,36,16.31,Non-binary,Master's Degree,Unemployed
6678,26,42603,2.65,28,8.73,Non-binary,Bachelor's Degree,Student
6679,28,45397,3.59,34,82.02,Female,Associate Degree,Unemployed
6680,29,50077,2.03,40,57.33,Prefer not to say,Bachelor's Degree,Unemployed
6681,31,55900,2.74,52,12.25,Male,High School,Employed
6682,37,47291,1.84,47,41.63,Non-binary,Master's Degree,Student
6683,42,34555,1.15,40,29.82,Prefer not to say,Master's Degree,Employed
6684,34,29028,3.35,52,87.55,Male,Master's Degree,Employed
6685,35,88961,4.46,21,50.72,Non-binary,Doctorate,Retired
6686,36,33052,1.1,42,57.75,Non-binary,Doctorate,Unemployed
6687,29,42220,1.78,43,23.53,Non-binary,Bachelor's Degree,Employed
6688,25,57755,2.84,43,79.91,Female,Associate Degree,Student
6689,18,55412,3.66,23,93.01,Female,High School,Self-employed
6690,28,57812,1.68,29,79.25,Prefer not to say,Associate Degree,Student
6691,39,43359,1.23,38,49.29,Male,Associate Degree,Unemployed
6692,27,53578,3.08,51,83.51,Female,High School,Retired
6693,32,50920,4.27,59,18.8,Male,Doctorate,Student
6694,39,45318,1.14,33,11.34,Non-binary,Master's Degree,Student
6695,40,53681,2.4,26,43.82,Female,Doctorate,Employed
6696,24,65830,3.65,48,18.15,Non-binary,Master's Degree,Student
6697,44,49666,1.52,66,25.92,Male,Master's Degree,Unemployed
6698,46,49766,1.94,51,58.51,Female,Doctorate,Self-employed
6699,23,66022,3.14,32,40.39,Female,Associate Degree,Employed
6700,26,64420,4.81,68,86.59,Non-binary,Master's Degree,Student
6701,46,73759,2.15,46,22.56,Prefer not to say,Doctorate,Self-employed
6702,33,23656,2.95,32,99.68,Female,Associate Degree,Student
6703,18,63576,2.6,59,35.94,Male,High School,Retired
6704,21,59023,4.59,31,51.54,Female,Master's Degree,Unemployed
6705,32,36715,1.29,33,13.23,Non-binary,Associate Degree,Retired
6706,23,53773,3.26,47,57.93,Male,Master's Degree,Employed
6707,30,65766,4.38,39,96.13,Female,Associate Degree,Self-employed
6708,35,37562,4.95,40,74.94,Non-binary,High School,Retired
6709,49,56638,3.79,40,24.41,Non-binary,Master's Degree,Student
6710,32,63070,2.52,51,44.26,Prefer not to say,Doctorate,Retired
6711,45,33934,2.65,16,42.54,Non-binary,Associate Degree,Self-employed
6712,49,47865,2.41,42,9.79,Non-binary,High School,Student
6713,49,54514,3.41,37,88.59,Prefer not to say,Master's Degree,Employed
6714,37,38058,3.96,32,38.15,Prefer not to say,High School,Retired
6715,18,36812,4.28,32,49.43,Prefer not to say,High School,Unemployed
6716,39,47974,2.67,13,29.12,Prefer not to say,Master's Degree,Self-employed
6717,45,62024,3.87,32,15.24,Non-binary,Master's Degree,Unemployed
6718,34,59656,4.66,52,90.21,Male,Associate Degree,Student
6719,52,37078,4.68,48,3.74,Non-binary,Doctorate,Unemployed
6720,43,59782,3.82,38,39.99,Non-binary,High School,Self-employed
6721,40,37460,3.55,25,73.07,Female,Master's Degree,Self-employed
6722,45,25847,3.13,48,30.89,Male,High School,Unemployed
6723,38,44492,1.73,53,44.6,Non-binary,Associate Degree,Unemployed
6724,18,66844,1.49,50,56.45,Female,Associate Degree,Student
6725,30,59839,2.94,30,99.51,Male,Associate Degree,Unemployed
